,Class,training,cidi_prob,cido_prob,codi_prob,codo_prob,wcd_prob,dfg_conf,dfg_prob,p1p1x,p2p2x,r3r3x,h_cgvc,ang_NHs,ang_CHs,dist_NH,dist_CH
3167,cidi,,0.914,0.0,0.08,0.001,0.005,di,0.999,0.985545694,0.994819388,0.99044722,0.936788803,-0.04334854407129271,-0.16025399652360664,0.0794779705798347,-0.19988420777939028
3168,cidi,,0.99,0.004,0.005,0.0,0.001,di,1.0,0.997636729,0.993346364,0.993473551,0.951871318,-0.1283607112370247,-0.10841125531928773,-0.07440607239276403,-0.2309860690684009
3169,cido,,0.057,0.932,0.0,0.004,0.007,do,0.997,-0.844690258,-0.8859273520000001,-0.660171092,0.922948739,-0.04177917456367366,-0.15096908258887543,-0.20551692870709376,0.06123384572269914
3170,codi,,0.121,0.023,0.827,0.02,0.009,di,0.997,0.928516125,0.930712791,0.94262158,0.666662173,0.1349943597181229,0.19759180582577815,0.15449689259898217,0.2377069554256265
3171,codi,,0.222,0.038,0.702,0.02,0.018,di,0.999,0.96078964,0.908514635,0.94612061,0.8295433409999999,0.058613086031258456,0.05403746772545604,0.0354040642445054,0.33041897336277987
3172,codi,,0.126,0.024,0.82,0.023,0.007,di,0.999,0.933377214,0.917776979,0.927781529,0.66146044,0.13824130315570565,0.23108975496237283,0.16122904493342843,0.25507347788334517
3173,cido,,0.03,0.718,0.057,0.141,0.054,do,0.969,-0.7641360629999999,-0.965223635,-0.979264677,0.949261319,-0.053755603767137033,-0.08407385937254822,0.06545983290280855,0.27239563828817215
3174,cidi,,0.998,0.001,0.0,0.0,0.001,di,1.0,0.996248087,0.997518866,0.998556428,0.98992891,-0.12074053335993326,-0.10070169987483363,-0.14520638774813766,-0.14853088823579774
3175,cidi,,0.996,0.002,0.0,0.0,0.002,di,1.0,0.996584496,0.991385619,0.99365432,0.983654075,-0.09820042680300603,-0.11354855446205352,-0.12564761867779575,-0.187265272583453
3176,cidi,,0.996,0.001,0.001,0.0,0.002,di,1.0,0.998100423,0.997134099,0.996103855,0.992448122,-0.12758265744904676,-0.08159930065885546,-0.13635515425586894,-0.14963914493804742
3177,cidi,,0.997,0.001,0.0,0.0,0.002,di,1.0,0.998916563,0.990675012,0.998704832,0.973461737,-0.1408564143548779,-0.06167729147501584,-0.156212098865328,-0.2109185038278908
3178,codi,,0.012,0.003,0.908,0.062,0.015,di,0.979,0.975266487,0.966047472,0.990864498,0.699303259,0.1201266260064328,0.06615996623756096,0.3022861236895789,0.4888611006962443
3179,codi,,0.0,0.0,0.961,0.032,0.007,di,0.966,0.987912127,0.946163085,0.997380161,0.118266449,0.479285461221589,0.588643674335515,0.5016720784214734,0.7269149754558237
3180,codi,,0.0,0.0,0.934,0.06,0.006,di,0.961,0.988751138,0.9415525,0.997262412,0.266015822,0.4211718650465201,0.5120981962367184,0.43271302419757135,0.7362838861947082
3181,cidi,,0.988,0.0,0.003,0.0,0.009,di,0.97,0.866022541,0.5843825570000001,0.922473647,0.978430413,-0.17465128832186755,0.03292403584806015,-0.10412083580205803,-0.25426975293851256
3182,cidi,,0.985,0.003,0.0,0.0,0.012,di,0.97,0.854943421,0.582599451,0.926553907,0.97926095,-0.18348087982375239,0.05014305987279028,-0.1253228005590141,-0.2549842991916707
3183,cidi,,0.953,0.042,0.005,0.0,0.0,di,1.0,0.986844555,0.989114923,0.994796593,0.970667054,-0.12002126750384216,-0.10867230357640456,-0.09462295338512042,0.021616763987823234
3184,cidi,,0.932,0.014,0.027,0.001,0.026,di,1.0,0.977069605,0.994955578,0.993779164,0.927738742,-0.03451536802749404,0.15990836594248772,-0.13098337575575014,-0.2280602933338625
3185,cidi,,0.992,0.002,0.0,0.0,0.006,di,1.0,0.982120841,0.999561021,0.99233715,0.972596699,-0.1261991392423602,0.06245485910850762,-0.21778040257853665,-0.28631937049529843
3186,codi,,0.0,0.0,0.962,0.019,0.019,di,0.992,0.758057891,0.716986517,0.754184085,0.235687094,0.4346176506543178,0.4166413230623836,0.5708421196317354,0.5224545722920357
3187,codi,,0.0,0.0,0.946,0.042,0.012,di,0.951,0.7321367390000001,0.688450087,0.7336093440000001,0.35546986,0.3861709065218254,0.3129453329458989,0.46575791192088145,0.4083837738038017
3188,cido,,0.088,0.861,0.0,0.02,0.031,do,0.982,-0.7618107270000001,-0.8454375270000001,-0.628359362,0.967878095,-0.04740078270682959,-0.12350617902464173,-0.11401710765945582,-0.029477090875008875
3189,cidi,,0.914,0.056,0.028,0.0,0.002,di,0.999,0.980560607,0.985041385,0.989851012,0.984450103,-0.07019045423933279,-0.1068718670748073,-0.0520764666598999,0.036286263165783796
3190,codi,,0.0,0.0,0.985,0.009,0.006,di,0.962,0.68970708,0.7011008409999999,0.774025196,0.213696922,0.43933893040771677,0.3551110230391723,0.501876048777468,0.39148686324533855
3191,cidi,,0.975,0.025,0.0,0.0,0.0,di,1.0,0.976522734,0.99668218,0.97845887,0.983426219,-0.149366347306455,-0.08651272521769711,-0.15463570096072035,-0.01002769454282628
3192,cidi,,0.965,0.034,0.0,0.0,0.001,di,1.0,0.977548517,0.996461181,0.985753838,0.990060272,-0.17862196120249085,-0.07497330334504179,-0.16616641483583905,0.0006888480285707887
3193,cidi,,0.997,0.003,0.0,0.0,0.0,di,1.0,0.994458995,0.985111576,0.996533191,0.982853033,-0.05824777559503203,-0.1345110974918347,-0.09520679931573911,-0.1312844651396916
3194,cidi,,1.0,0.0,0.0,0.0,0.0,di,1.0,0.986152671,0.99516382,0.997698628,0.956520559,-0.09400315094349951,-0.12147978554467641,-0.11546303645086038,-0.12217391787948444
3195,cidi,,0.991,0.004,0.004,0.0,0.001,di,1.0,0.974750343,0.993377596,0.998252072,0.902722049,-0.06302006347560554,-0.1538231564922499,-0.09757799604489346,-0.17994654005957292
3196,cidi,,0.991,0.004,0.002,0.0,0.003,di,1.0,0.998958739,0.993808057,0.998507528,0.907379715,-0.05978600849942002,-0.16012068916460034,-0.05777924639292133,-0.20534408533064924
3197,cidi,,0.993,0.003,0.0,0.001,0.003,di,1.0,0.99876669,0.993702111,0.998258789,0.91312028,-0.04872870288968213,-0.1660374646447757,-0.05548825553289683,-0.19955880360269873
3198,cidi,,0.995,0.002,0.002,0.0,0.001,di,1.0,0.908015402,0.994280196,0.997839899,0.905331223,-0.05952781625152345,-0.1563438911669608,-0.09461645775704353,-0.20556447072733758
3199,cidi,,0.993,0.005,0.001,0.0,0.001,di,1.0,0.999242133,0.996934008,0.998464534,0.923171153,-0.071045535282867,-0.16039755032058178,-0.06676077533096388,-0.1621313201157889
3200,cidi,,0.995,0.005,0.0,0.0,0.0,di,1.0,0.995859324,0.997042952,0.999124289,0.929414774,-0.07487306491330926,-0.16387491015721797,-0.07908677435770897,-0.14473881736900776
3201,cidi,,0.996,0.004,0.0,0.0,0.0,di,1.0,0.999031134,0.997346068,0.999167868,0.926638234,-0.069263847131225,-0.16302022328334215,-0.06570062673393241,-0.16779319922216737
3202,cidi,,0.997,0.003,0.0,0.0,0.0,di,1.0,0.996183726,0.993029234,0.99749917,0.959315747,-0.10539224016383648,-0.16125926810482177,-0.12489405173537488,-0.11936273815103295
3203,cidi,,0.999,0.001,0.0,0.0,0.0,di,1.0,0.984667843,0.97642314,0.99425821,0.94436825,-0.08176888767758692,-0.16308371525039253,-0.11049885242057851,-0.21292954804500874
3204,cidi,,0.998,0.001,0.0,0.0,0.001,di,1.0,0.985735148,0.978392918,0.994265743,0.946242246,-0.0748379238555648,-0.1681275491624225,-0.10795463470707704,-0.21068391777238976
3205,codi,,0.421,0.026,0.535,0.008,0.01,di,0.986,0.8085457009999999,0.8937785340000001,0.934535438,0.798886553,0.06929224136514926,0.12857562264993078,0.037127257239070656,0.20781490221746668
3206,cidi,,0.982,0.008,0.001,0.0,0.009,di,0.939,0.651701877,0.685594728,0.826549008,0.986078672,-0.12804093746269973,-0.002426315567641769,-0.08531799574057773,-0.11845664818421518
3207,codi,,0.041,0.0,0.875,0.035,0.049,di,0.971,0.879623505,0.822088843,0.872308007,0.3991154670000001,0.4243531055994933,0.24781457210308194,0.3821758233969216,0.17710867744232334
3208,cidi,,0.993,0.005,0.001,0.0,0.001,di,1.0,0.995922133,0.999147132,0.998141822,0.992082946,-0.13237967541030415,-0.09120516427742507,-0.110117483699437,-0.04977676538977281
3209,codi,,0.015,0.001,0.901,0.028,0.055,di,0.971,0.868901183,0.820613005,0.837723485,0.28308978,0.3901940953517854,0.2907549977616776,0.5244477662840988,0.22691302455039342
3210,cidi,,0.993,0.005,0.001,0.0,0.001,di,1.0,0.997001849,0.999716272,0.998443221,0.98837923,-0.12698758712691216,-0.10165667473296691,-0.11485352044904255,-0.04772955891980326
3211,cidi,,0.992,0.004,0.001,0.0,0.003,di,0.972,0.874897371,0.61834145,0.9263509,0.992133801,-0.1244712012471671,-0.012780754970763492,-0.09960499186950651,-0.19233292573128277
3212,cidi,,0.994,0.004,0.002,0.0,0.0,di,1.0,0.964024899,0.994325093,0.993816361,0.957268708,-0.045134151687137934,-0.08551031769291019,-0.17378281142285257,-0.031186013374823972
3213,cidi,,0.992,0.004,0.004,0.0,0.0,di,1.0,0.965716544,0.997169163,0.99994967,0.959533824,-0.04840349133117688,-0.12291434294701624,-0.1595778969752618,-0.06273987390926947
3214,cidi,,0.988,0.011,0.001,0.0,0.0,di,1.0,0.961549109,0.979712792,0.999964509,0.968977714,-0.049540930172792944,-0.11270247355198322,-0.1502485198252743,-0.03455509185952016
3215,cidi,,0.986,0.006,0.008,0.0,0.0,di,1.0,0.940650552,0.989204543,0.99765123,0.963624613,-0.04312869983764511,-0.10577431047911247,-0.1566939940746162,-0.041145407716624505
3216,cidi,,0.995,0.004,0.0,0.0,0.001,di,1.0,0.989990862,0.985269166,0.99014164,0.947385964,-0.1003180179078477,-0.17539163971256874,-0.13067898250015092,-0.18347854069988662
3217,codi,,0.262,0.026,0.663,0.042,0.007,di,0.982,0.947964397,0.830759647,0.947747277,0.8181385720000001,0.09046687797882656,-0.07856906741938431,0.06896527062580807,0.2169873153339075
3218,cidi,,0.992,0.007,0.0,0.0,0.001,di,0.999,0.972699794,0.955602576,0.961744801,0.999623403,-0.1513743259380237,-0.09573949029067767,-0.18260566544262255,-0.27837410281300856
3219,cidi,,0.997,0.002,0.0,0.0,0.001,di,0.999,0.952994742,0.954371126,0.963340168,0.990661729,-0.10001648488489487,-0.1323423016856816,-0.1569874801560597,-0.27668741697689325
3220,cidi,,0.997,0.002,0.0,0.0,0.001,di,1.0,0.999428017,0.996660227,0.996539004,0.988290334,-0.12920506813268184,-0.09876599487940703,-0.14013191630429533,-0.15676870052473707
3221,cidi,,0.997,0.0,0.0,0.0,0.003,di,1.0,0.999009426,0.997485685,0.994964931,0.990793165,-0.13312603385934618,-0.10709340113328242,-0.15985929488575304,-0.1591617314288108
3222,codo,,0.003,0.322,0.067,0.581,0.027,do,0.861,-0.6779159240000001,-0.5038463470000001,-0.8753038329999999,0.693836957,0.17900156453979457,0.02915722318371518,0.21730381966276494,0.25112426478671424
3223,codi,,0.42,0.01,0.523,0.036,0.011,di,1.0,0.998405137,0.990135277,0.998982161,0.77114178,0.16811323931849892,0.0840942828415567,0.032255436744981665,-0.10546579883748292
3224,codi,,0.008,0.004,0.899,0.043,0.046,di,0.932,0.703608569,0.8694350759999999,0.92002093,0.364593366,0.31450514668447443,0.22808424902114713,0.5434215084270253,0.30126931735522217
3225,cidi,,0.992,0.002,0.002,0.0,0.004,di,1.0,0.942847625,0.984938023,0.993979308,0.927916708,-0.10789967426280417,-0.08956895666857968,-0.1327085834818976,-0.23453904056716882
3226,cidi,,0.994,0.003,0.003,0.0,0.0,di,1.0,0.959097882,0.997481077,0.99630704,0.903288589,-0.1237877863530611,-0.11813684835819223,-0.16175366787335957,-0.23160286193584462
3227,cidi,,0.988,0.011,0.001,0.0,0.0,di,1.0,0.986778571,0.987482792,0.999859876,0.978686674,-0.057362037404472724,-0.11693419989828445,-0.16200199692652553,-0.02139317411664506
3228,codi,,0.003,0.003,0.939,0.033,0.022,di,0.972,0.7246942940000001,0.725534445,0.792059408,0.517457542,0.28913949166486497,0.12061270043145866,0.3788204462797578,0.37540841709510353
3229,cidi,,0.97,0.028,0.0,0.0,0.002,di,1.0,0.972500368,0.997202137,0.94798746,0.959888159,-0.09407903586882026,-0.030744031312866373,-0.18261792728100426,-0.03235916377731578
3230,cidi,,0.998,0.001,0.0,0.0,0.001,di,0.995,0.936693155,0.870586856,0.869510273,0.974079383,-0.07333574237943688,-0.12848014872698013,-0.10581255791275826,-0.22273119391867277
3231,cidi,,0.996,0.003,0.0,0.0,0.001,di,0.999,0.897317248,0.971373065,0.971277067,0.978656735,-0.15411305637899847,-0.08758301095417416,-0.12050523795126054,-0.16999242964089126
3232,cidi,,0.999,0.0,0.0,0.0,0.001,di,1.0,0.89368933,0.999001433,0.999252638,0.977392089,-0.11494287484388073,-0.12433097077625004,-0.12036136067808693,-0.13486314081899145
3233,cidi,,1.0,0.0,0.0,0.0,0.0,di,1.0,0.947729847,0.999172879,0.998112014,0.982031954,-0.11998180714111731,-0.11678953873994814,-0.12896443878461905,-0.1264734145860764
3234,cidi,,0.939,0.0,0.046,0.0,0.015,di,0.959,0.8333080759999999,0.6292852489999999,0.943244116,0.937456307,0.0073935613329801095,-0.06081458932367598,0.03160621733838743,-0.2374223243300473
3235,cidi,,0.987,0.001,0.01,0.0,0.002,di,1.0,0.977640226,0.996038758,0.992708146,0.955217157,-0.047403039065191464,-0.11686759540822561,-0.04645726226466394,-0.11873967050945523
3236,cidi,,0.978,0.007,0.006,0.001,0.008,di,0.981,0.975473614,0.719514676,0.885533853,0.939632395,-0.042033014669424475,-0.055260417115750596,-0.0543076418387688,-0.1396763930841932
3237,cidi,,0.875,0.085,0.039,0.0,0.001,di,0.999,0.970061515,0.995261881,0.998427556,0.968528287,-0.05857653356738715,-0.107590304144025,-0.06577822737308157,0.05803033158603978
3238,cidi,,0.975,0.024,0.001,0.0,0.0,di,0.997,0.8498235590000001,0.995522185,0.963531244,0.950565689,-0.04951853489014442,-0.044350884291369075,-0.14955171175500398,-0.011069846684262261
3239,cidi,,0.927,0.053,0.016,0.001,0.003,di,0.999,0.982429212,0.981584663,0.970855358,0.937823692,-0.0648919037549945,-0.001304431467002081,-0.1603998942755104,0.025670666311842342
3240,wcd,,0.001,0.029,0.03,0.101,0.839,other,0.808,-0.255978191,-0.415898831,-0.08016696200000001,0.5977357529999999,0.1723823424878778,0.09641726447761666,0.15238097205724815,0.4446384930015286
3241,codi,,0.003,0.002,0.926,0.034,0.035,di,0.986,0.78486086,0.7063141709999999,0.782591404,0.504344165,0.3022780619924143,0.12585285020049816,0.4084184616868577,0.3394557654780154
3242,codi,,0.003,0.002,0.947,0.03,0.018,di,0.965,0.697471492,0.714942615,0.793150024,0.508272219,0.28881604155573193,0.1277678563933965,0.3850134923709645,0.3798708365344627
3243,wcd,,0.006,0.01,0.007,0.009,0.968,other,0.696,-0.11924901,-0.659624387,0.067112397,0.6928565309999999,0.19866478252396388,0.23777186607439427,0.1685635915938439,-0.03486167194466981
3244,cidi,,0.989,0.006,0.002,0.001,0.002,di,1.0,0.992424609,0.990003476,0.989765361,0.987739514,-0.10052534874603189,-0.1096052508974985,-0.05553910934821566,-0.17685553022219228
3245,codi,,0.001,0.001,0.923,0.041,0.034,di,0.943,0.929856717,0.762925794,0.954840611,0.387496726,0.29783061555938095,0.32291612987172347,0.36066092027665186,0.35264993712978693
3246,cidi,,0.994,0.001,0.004,0.0,0.001,di,1.0,0.996763047,0.991918429,0.989146769,0.972842455,-0.09165031295891517,-0.1091051986884943,-0.03334282112207521,-0.17563179689847924
3247,cidi,,0.99,0.007,0.001,0.0,0.002,di,1.0,0.996173071,0.996628069,0.989240895,0.973963475,-0.10000847689967599,-0.09364577508816811,-0.061151366536350074,-0.18270746699656817
3248,cidi,,0.99,0.003,0.004,0.0,0.003,di,1.0,0.9958814,0.994198162,0.991737152,0.976678961,-0.08253846712541306,-0.11505684143100697,-0.03502523388638597,-0.15910916703641997
3249,wcd,,0.041,0.037,0.0,0.005,0.917,other,0.815,-0.420513884,0.7667902129999999,-0.383805643,0.994864086,-0.15277442069846833,0.10306165946962617,-0.12653853251725772,-0.10776762631506712
3250,wcd,,0.025,0.046,0.032,0.076,0.821,other,0.684,0.009375946,-0.596214465,0.802158261,0.83612338,0.1136205921515383,-0.09756366195883985,0.15965730151989793,0.04111822940231924
3251,wcd,,0.004,0.018,0.028,0.081,0.869,other,0.632,-0.360207523,-0.340304978,0.561670329,0.62834069,0.23943327075171855,-0.06493989631028203,0.2627807209082881,0.17552579987192965
3252,cidi,,0.99,0.002,0.002,0.0,0.006,di,1.0,0.998381612,0.995652723,0.987925411,0.938510526,-0.13377160463432258,-0.07666268189343356,-0.03736138177468806,-0.2876885230947267
3253,cidi,,0.994,0.003,0.002,0.0,0.001,di,1.0,0.992705326,0.999125189,0.997320911,0.968721827,-0.08837564621965717,-0.1230874028112081,-0.048010317416457934,-0.20702240491668242
3254,cidi,,0.993,0.002,0.004,0.0,0.001,di,1.0,0.993889586,0.998576158,0.998195904,0.968269713,-0.08013368486050501,-0.13180737098047868,-0.0493606521952351,-0.2172851868964615
3255,cidi,,0.953,0.01,0.028,0.0,0.009,di,1.0,0.99435161,0.999118246,0.998719801,0.978475588,-0.02051580638657328,-0.06446546862159588,-0.0007360264625429892,-0.2120410713091616
3256,cidi,,0.988,0.008,0.001,0.0,0.003,di,1.0,0.997125387,0.996597063,0.996032821,0.968829933,-0.1402060534689146,-0.0875868472352198,-0.05876297534760055,-0.24918096398277617
3257,cidi,,0.984,0.006,0.0,0.0,0.01,di,0.999,0.976924515,0.992406959,0.989167361,0.982121323,-0.18086261256558517,-0.01466286313113585,-0.09101938606131764,-0.33475506054487797
3258,cidi,,0.985,0.004,0.0,0.0,0.011,di,0.999,0.983178569,0.9923321,0.993262461,0.981259181,-0.19601093363985536,-0.01715791934647387,-0.10685269847757639,-0.3146639926045624
3259,cido,,0.036,0.939,0.0,0.002,0.023,do,1.0,-0.8434718059999999,-0.856536217,-0.7970223390000001,0.999506718,-0.20306509864279848,0.0047046741283021535,-0.15304620748294562,0.05419890613465712
3260,cidi,,0.988,0.012,0.0,0.0,0.0,di,1.0,0.998288935,0.976533647,0.996701109,0.930590521,-0.08483871130886489,-0.1860795424124403,-0.11230728807680586,-0.14425571978428378
3261,cidi,,0.998,0.002,0.0,0.0,0.0,di,1.0,0.998189304,0.986978922,0.993062371,0.960375543,-0.09929344611409784,-0.15224550042952303,-0.1382373349012042,-0.13462007850863
3262,cidi,,0.998,0.001,0.0,0.0,0.001,di,1.0,0.999578116,0.98179031,0.993420183,0.947022979,-0.10063474471236859,-0.16056583595890808,-0.13526200629762275,-0.12788181153445924
3263,cidi,,0.998,0.001,0.0,0.0,0.001,di,1.0,0.994849217,0.989417506,0.998242287,0.947535196,-0.11162135148535386,-0.15248938508115295,-0.1322636128528228,-0.12385432894146593
3264,cidi,,0.986,0.009,0.005,0.0,0.0,di,1.0,0.997606623,0.989987627,0.998433873,0.95425831,-0.07917541222725581,-0.1684661106497745,-0.11022137965623904,-0.04484649528191135
3265,cidi,,0.986,0.014,0.0,0.0,0.0,di,1.0,0.998635903,0.981619811,0.99286916,0.93801738,-0.07330033282957632,-0.187266412170679,-0.10577712698899222,-0.12043593357165393
3266,cidi,,0.971,0.026,0.003,0.0,0.0,di,1.0,0.933058998,0.976800098,0.999428674,0.997173506,-0.09547932790420409,-0.09544471442993607,-0.08168559736525177,-0.010762385868306211
3267,cidi,,0.94,0.022,0.034,0.0,0.004,di,0.997,0.943151818,0.98094508,0.999642771,0.99680411,-0.072815621501334,-0.10693903069727356,-0.025969647372431973,-0.0036085570866431654
3268,cidi,,0.884,0.05,0.052,0.006,0.008,di,1.0,0.982533805,0.996318494,0.957745551,0.868511875,0.024881559995038067,-0.08029843132777867,-0.14686823665704477,-0.07927824553590795
3269,cidi,,0.986,0.004,0.006,0.0,0.004,di,1.0,0.988674299,0.991268703,0.966944942,0.939434666,-0.042413273578380845,-0.06390000965039627,-0.16820115685428366,-0.06135800681212083
3270,cidi,,0.976,0.023,0.0,0.0,0.001,di,1.0,0.982818976,0.995805899,0.962385706,0.955595269,-0.08707352697859967,-0.04394068347902997,-0.18987945895286076,-0.036734947701090544
3271,cidi,,0.86,0.055,0.069,0.008,0.008,di,1.0,0.966622374,0.996053431,0.966382564,0.864835493,0.026274951354727762,-0.08303921603484092,-0.1393345817458784,-0.06044663292218407
3272,cidi,,0.958,0.023,0.014,0.001,0.004,di,1.0,0.978899237,0.996419371,0.958482449,0.908751482,-0.019637471675054696,-0.08418266956226268,-0.16056815637892058,-0.06511699786845168
3273,cidi,,0.992,0.007,0.0,0.0,0.001,di,1.0,0.993447102,0.986264271,0.981827358,0.967781388,-0.10880939769307856,-0.15602592754258882,-0.0652746220596481,-0.20645300252328863
3274,cidi,,0.539,0.011,0.411,0.026,0.013,di,0.984,0.966245201,0.973114141,0.935072845,0.866910593,0.06872587492459223,0.0012709445440619036,0.1741802257256957,-0.1609619674753238
3275,cidi,,0.995,0.001,0.004,0.0,0.0,di,0.996,0.928723678,0.99890003,0.972433054,0.964499236,-0.1267976755230906,-0.10650345622665235,-0.03577636926625525,-0.1708559726913748
3276,cidi,,0.536,0.002,0.387,0.045,0.03,di,0.956,0.992603619,0.998567569,0.979137737,0.931643143,0.011463251956062409,-0.02900547389319807,0.28767080098099174,-0.14406582729659895
3277,cidi,,0.994,0.004,0.0,0.0,0.002,di,1.0,0.99004028,0.986637139,0.995937213,0.938141501,-0.15059767180272218,-0.0815289588448531,-0.13526957875117807,-0.13012144233346482
3278,cidi,,0.993,0.004,0.0,0.0,0.003,di,1.0,0.873238683,0.989042495,0.998676176,0.966086091,-0.17229306017119173,-0.04601540494787729,-0.14923425774714003,-0.21467765994910426
3279,cidi,,0.946,0.04,0.012,0.001,0.001,di,1.0,0.8827168120000001,0.996103593,0.958864982,0.951804367,-0.043581734387088386,-0.05504298853798365,-0.1722365645587861,0.020426880969737226
